stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,4.27916456586431,3.20937342439823,0,0,0,0,0
21Day,1.33853308820331,1.33853308820331,1.33853308820331,0,0,0,2.67706617640661,0,1.33853308820331,1.33853308820331,2.67706617640661,0,0,5.35413235281323,2.67706617640661,0,2.67706617640661,1.33853308820331,0,1.33853308820331
3Month,0,0,1.27979719821678,0.319949299554195,0,0.319949299554195,0.319949299554195,0,0,0,0.319949299554195,0,0,0,0,0,0,0,0,0
22Month,0,0,1.09330930239487,0,0.546654651197433,51.9321918637562,0.546654651197433,1.09330930239487,0,1.09330930239487,0.546654651197433,1.09330930239487,0,0.546654651197433,0,0.546654651197433,0,0,1.09330930239487,0
