stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,4.09,0,40.86,0,4.09,0,0,0,0,0,0,0,0,0,4.09,4.09,32.69,36.78,0,0,0,0,12.26,351.43,4.09,0,16.35,0,0,0,0,0,0,0,0,0
72hpf,4.28,6.42,0,12.84,2.14,1.07,0,0,0,1.07,0,0,0,1.07,0,4.28,19.26,2.14,20.33,0,2.14,0,0,116.61,53.49,1.07,2.14,19.26,0,0,7.49,2.14,0,2.14,0,0,0
21Day,5.35,1.34,1.34,32.12,2.68,10.71,0,9.37,4.02,0,0,2.68,1.34,6.69,4.02,1.34,12.05,10.71,42.83,0,0,9.37,0,46.85,30.79,2.68,2.68,20.08,6.69,0,5.35,1.34,4.02,0,0,0,0
3Month,0.32,5.76,1.92,65.59,0,0,3.2,2.24,6.08,8.64,0,50.23,5.44,1.92,36.79,2.88,24,13.12,11.2,4.48,0.64,4.16,1.6,1.28,0.32,2.88,1.28,0,0.96,15.68,0,0,0,0.32,3.84,8.32,6.08
22Month,0,6.56,2.19,11.48,0,0,1.09,0,2.73,10.39,2.73,80.36,2.19,3.28,26.24,0.55,1.09,15.31,9.29,0.55,3.28,1.09,0,1.09,0,3.28,2.73,0.55,0.55,4.92,1.64,0.55,0,0,0.55,0,2.19
