stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1720.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,8.17,0,0,0,0,0,40.86,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2244.42,3.21,0,7.49,1.07,5.35,0,0,0,0,0,0,0,0,0,4.28,29.95,2.14,26.74,0,3.21,3.21,1.07,134.79,75.96,0,1.07,37.44,0,0,14.98,0,1.07,1.07,0,0,0
21Day,878.08,1.34,0,28.11,0,21.42,0,1.34,1.34,0,0,5.35,0,5.35,4.02,0,44.17,1.34,22.76,0,0,113.78,0,97.71,16.06,0,1.34,9.37,14.72,0,1.34,2.68,6.69,1.34,0,0,4.02
3Month,133.42,1.28,0.32,28.16,0.32,0,0.32,0.32,0.32,6.72,0,7.04,5.12,0.64,2.24,3.2,5.44,8,9.92,2.24,0,16.32,0.32,0,0,3.52,0.32,0,0.96,8.96,0.32,0,0,0,0.64,1.6,4.16
22Month,62.32,44.83,0,19.13,0.55,0,0,0.55,2.73,8.75,15.31,39.91,2.19,1.09,5.47,1.64,3.83,9.84,47.56,1.64,1.09,4.92,0,1.64,0,0.55,0.55,0,0,3.28,0,0,0,0.55,1.64,0,0.55
