stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,4.09,49.04,12.26,57.21,0,0,0,4.09,16.35,273.79,0,0,0,12.26,0,0,0,0,0,8.17,0,0,0
72hpf,6.42,0,0,12.84,6.42,2.14,0,0,0,0,1.07,0,0,0,0,0,9.63,44.93,0,16.05,0,1.07,0,1.07,94.14,42.79,2.14,0,0,8.56,2.14,1.07,10.7,4.28,1.07,1.07,0,0,0
21Day,9.37,1.34,0,22.76,1.34,6.69,0,0,0,0,0,0,8.03,0,5.35,5.35,5.35,8.03,1.34,25.43,0,0,1.34,0,22.76,14.72,1.34,1.34,0,8.03,9.37,2.68,2.68,2.68,1.34,4.02,0,0,2.68
3Month,0.96,5.76,1.6,40.31,0.32,0,0.96,1.28,0.64,8,5.12,0.32,284.11,8.32,0.96,32.63,7.04,13.76,9.28,26.24,7.68,0,3.84,7.04,1.28,1.6,4.8,2.56,0,0.32,5.44,86.71,0,0,0,0.32,3.2,111.34,7.68
22Month,1.64,4.37,3.83,14.76,1.09,0,2.19,1.09,0,1.64,7.11,13.12,396.87,4.37,1.09,52.48,1.64,3.83,14.21,21.32,2.19,9.29,2.73,0.55,1.09,0.55,3.83,4.92,1.09,0.55,1.09,20.77,2.19,0,0,0.55,0,0,1.09
