stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,20.43,0,310.57,32.69,4.09,0,4.09,0,0,0,0,0,0,0,0,159.37,12.26,24.52,322.83,0,0,0,85.81,138.94,3833.05,4.09,0,0,53.12,0,0,0,0,0,4.09,0,0,0
72hpf,13.91,0,0,20.33,55.63,4.28,0,0,0,0,0,0,0,0,0,0,22.47,22.47,1.07,50.28,0,2.14,1.07,10.7,29.95,129.44,3.21,0,0,41.72,0,0,5.35,63.12,0,9.63,0,0,0
21Day,4.02,1.34,4.02,26.77,28.11,6.69,0,2.68,0,0,1.34,0,4.02,0,8.03,5.35,4.02,8.03,14.72,29.45,0,0,0,4.02,9.37,24.09,1.34,1.34,0,28.11,12.05,0,22.76,26.77,0,5.35,1.34,0,4.02
3Month,0.32,2.24,2.56,167.01,8.32,0,0.96,0.64,0,18.24,10.56,0,38.71,17.6,0,17.6,44.47,9.6,33.27,16,2.24,0.32,2.88,18.88,14.08,1.92,15.04,1.92,0,3.2,6.08,0.32,568.55,1.6,0,3.84,12.48,1223.81,7.36
22Month,1.09,1.09,4.92,98.94,2.19,0,1.64,0.55,0.55,3.28,27.33,1.09,27.33,4.37,6.01,18.04,9.84,0.55,253.1,12.57,1.09,1.64,0.55,3.28,6.01,0,15.31,1.09,5.47,1.09,2.19,0,179.85,2.73,1.09,1.09,11.48,5.47,2.73
