stage,Cardiomyocyte,Hepatocyte,Immune.progenitor.cell,Muscle.cell,Osteoblast
21Day,1.33853308820331,0,1.33853308820331,1.33853308820331,1.33853308820331
22Month,0,2.18661860478973,0,0,0
