stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,61.3,0,245.18,8.17,0,0,0,0,12.26,0,12.26,4.09,0,0,0,16.35,494.45,302.39,474.02,0,0,0,8.17,93.99,3064.8,4.09,0,0,85.81,0,0,0,4.09,0,0,8.17,0,0,0
72hpf,57.77,46,0,100.56,13.91,69.54,0,12.84,0,3.21,0,0,0,0,13.91,0,31.02,159.4,21.4,372.29,0,7.49,6.42,2.14,385.12,1182.12,0,5.35,0,200.05,5.35,0,0,60.98,1.07,0,4.28,0,0,0
21Day,54.88,5.35,2.68,148.58,6.69,396.21,0,180.7,0,10.71,0,0,1.34,4.02,141.88,1.34,13.39,26.77,34.8,112.44,0,0,12.05,1.34,121.81,424.31,2.68,9.37,0,49.53,16.06,0,6.69,28.11,4.02,10.71,0,0,0,50.86
3Month,1.92,6.08,1.28,84.47,0.32,0,3.2,16.64,16.32,97.58,0,0,45.11,63.99,23.04,15.36,5.12,13.44,46.07,43.19,15.36,0.32,17.92,6.4,6.08,11.84,4.48,0.96,0,1.6,11.2,0.32,921.45,1.28,0,0,0,21.76,1233.08,87.67
22Month,0.55,3.28,6.01,27.88,0,0,6.56,10.93,6.01,215.93,6.01,0,54.12,36.63,62.32,67.24,1.64,0.55,141.04,9.84,0,4.92,10.39,1.09,0,6.01,1.64,0,3.28,0.55,0,0,125.73,3.28,2.19,0,0.55,0,4.92,27.33
