stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,1.07,0,2.14,0,0,0,90.93,0,0,0,0,0,53.49,16.05,0,3.21,0,0,0,0,10.7,2.14,0,1.07,0,1.07,0,0,0,1.07,0,0,0,0,0,0
21Day,32.12,1.34,0,1764.19,0,57.56,0,9.37,0,273.06,0,6.69,26.77,28.11,10.71,222.2,493.92,583.6,66.93,0,0,14.72,0,76.3,37.48,1.34,0,0,25.43,38.82,0,0,4.02,5.35,21.42,4.02,0,0,12.05
3Month,1.28,5.76,2.24,802.43,0.64,0,6.4,0.32,12.16,979.68,0,70.39,932.97,1.6,41.59,34.87,38.71,58.23,28.48,6.4,0.64,8,6.4,3.2,0.32,2.56,2.56,0,2.88,22.72,1.6,10.88,0.64,1.6,0,0.64,7.68,14.4,12.48
22Month,0,5.47,2.73,1481.98,0,0,3.28,0,2.73,219.21,1.09,79.26,448.26,3.28,9.29,7.65,4.37,90.2,12.57,0.55,4.37,3.83,0,1.09,0,0.55,0.55,1.09,0,0.55,0,0,3.28,4.92,0,0.55,0.55,0,4.92
