stage,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Retinal.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,12.2592137185505,0,0,0,0,0,0,0,0,0
72hpf,4.27916456586431,0,0,0,0,0,0,0,3.20937342439823,0,2.13958228293216,0,0,1.06979114146608,0,0,0,2.13958228293216,0,0,1.06979114146608,0,0,0
21Day,2.67706617640661,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,0,1.33853308820331,0,1.33853308820331,0,0,0,1.33853308820331
3Month,4.15934089420454,0.319949299554195,0.639898599108391,0.639898599108391,1.91969579732517,0.639898599108391,2.23964509687937,0.319949299554195,0,0.319949299554195,1.27979719821678,0.319949299554195,0.319949299554195,0,0,0.319949299554195,0.319949299554195,0,1.27979719821678,0,0,0.639898599108391,0.319949299554195,0.959847898662586
22Month,0.546654651197433,0,0.546654651197433,1.09330930239487,1.09330930239487,0,0.546654651197433,0,0.546654651197433,0,1.09330930239487,0,0,0,0,0,0,0,0,0,0,0,0,0.546654651197433
