stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,81.73,0,155.28,0,12.26,0,0,0,0,4.09,0,16.35,0,0,8.17,0,118.51,159.37,286.05,335.09,0,0,0,28.6,277.88,6836.55,16.35,0,0,36.78,0,0,4.09,0,0,12.26,0,0,0
72hpf,162.61,78.09,1.07,152.98,27.81,35.3,0,4.28,0,0,1.07,0,0,0,0,0,1.07,87.72,174.38,9.63,1204.58,0,20.33,18.19,2.14,1281.61,1280.54,3.21,32.09,0,903.97,9.63,0,402.24,20.33,14.98,20.33,0,0,0
21Day,111.1,60.23,17.4,433.68,49.53,52.2,0,17.4,0,9.37,18.74,1.34,0,26.77,2.68,65.59,32.12,38.82,206.13,76.3,918.23,0,0,131.18,1.34,634.46,546.12,10.71,44.17,0,208.81,65.59,1.34,255.66,52.2,125.82,28.11,0,0,54.88
3Month,6.08,103.66,14.72,247,4.8,0,2.24,3.52,0.32,57.27,104.3,2.56,0,91.19,15.36,8.96,83.19,24.96,132.78,41.91,291.15,48.95,0.64,101.74,13.44,14.08,4.48,25.6,13.76,0,23.36,8.32,6.08,10.56,0.64,0,1.6,124.78,6.08,11.2
22Month,2.73,199.53,16.4,200.08,8.2,0,12.57,8.75,0,45.92,157.98,14.76,0,348.22,49.2,32.8,184.77,10.39,55.76,79.26,762.04,18.04,7.11,53.03,3.83,14.21,16.95,22.41,30.07,1.09,21.32,4.37,7.11,102.22,14.21,0,2.19,53.57,0,13.12
