stage,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0,0,28.6048320099512,0
72hpf,0,0,0,0,0,0,1.06979114146608,0,0,0,0
21Day,0,0,0,0,0,0,0,0,1.33853308820331,0,1.33853308820331
3Month,1.59974649777098,0.639898599108391,0,0,11.518174783951,0.319949299554195,0,0.319949299554195,0.319949299554195,0,0.319949299554195
22Month,0.546654651197433,0,0.546654651197433,1.09330930239487,12.0264023263435,0,0,0,0,0,0
