stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,16.35,0,77.64,16.35,0,0,8.17,0,0,0,0,0,0,0,8.17,16.35,49.04,318.74,0,4.09,0,0,49.04,2729.72,0,0,0,32.69,0,0,0,0,0,0,8.17,0,0,0
72hpf,47.07,9.63,0,65.26,16.05,9.63,0,4.28,0,1.07,0,1.07,0,14.98,0,57.77,48.14,6.42,251.4,0,8.56,3.21,1.07,798.06,665.41,4.28,2.14,0,103.77,0,0,3.21,31.02,14.98,18.19,8.56,0,0,0
21Day,62.91,2.68,0,187.39,8.03,32.12,0,37.48,0,4.02,1.34,2.68,2.68,91.02,10.71,12.05,25.43,29.45,248.97,0,0,17.4,1.34,266.37,258.34,6.69,4.02,0,68.27,21.42,0,32.12,29.45,20.08,50.86,13.39,0,1.34,21.42
3Month,2.56,12.48,7.04,238.04,1.6,0,4.48,10.24,24.32,37.11,0.32,77.43,142.7,30.4,105.26,14.72,41.27,52.79,88.63,8,0.64,36.47,10.24,19.84,8.96,26.88,5.76,0,3.52,18.56,0.64,2367.3,6.08,0.32,0,1.28,26.24,218.85,141.42
22Month,0,14.21,10.93,94.57,1.64,0,0.55,6.56,15.85,63.41,43.19,120.26,27.33,47.01,176.57,4.37,15.85,69.97,91.84,1.64,1.64,22.96,0,13.67,4.92,19.68,8.2,1.09,3.83,0.55,0,553.76,9.29,4.92,0,0,3.83,0,28.97
