stage,Intestinal.bulb.cell,Mesenchymal.cell,Neural.progenitor.cell,Retinal.cell
24hpf,0,0,4.08640457285017,0
21Day,0,0,0,1.33853308820331
22Month,1.09330930239487,0.546654651197433,0,0
