stage,Epithelial.cell,Epithelial.cell..Brain.,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,4.08640457285017,0,0
72hpf,1.06979114146608,1.06979114146608,0,0,2.13958228293216,1.06979114146608,2.13958228293216
21Day,1.33853308820331,0,0,0,1.33853308820331,0,1.33853308820331
3Month,0,0,0.639898599108391,0.319949299554195,0,0,0
