stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
21Day,0,1.33853308820331,0,0,0,0,0
3Month,0,1.27979719821678,0,0,0,0,0.639898599108391
22Month,0.546654651197433,0.546654651197433,0.546654651197433,0.546654651197433,0.546654651197433,1.09330930239487,0
