stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,20.43,0,44.95,0,4.09,0,0,0,0,0,0,0,0,0,16.35,49.04,20.43,69.47,0,0,0,0,16.35,465.85,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0
72hpf,10.7,4.28,0,36.37,4.28,9.63,0,0,0,1.07,0,1.07,0,1.07,1.07,27.81,121.96,42.79,31.02,0,28.88,4.28,1.07,162.61,123.03,1.07,2.14,0,53.49,1.07,0,0,27.81,3.21,1.07,4.28,0,0,0
21Day,22.76,6.69,1.34,133.85,5.35,32.12,0,13.39,1.34,2.68,0,5.35,0,17.4,22.76,9.37,180.7,50.86,74.96,0,0,6.69,1.34,92.36,58.9,2.68,2.68,0,34.8,9.37,0,0,14.72,1.34,5.35,1.34,0,0,17.4
3Month,0,6.08,2.88,46.07,0.32,0,0,0.32,4.48,7.04,0,187.81,8.64,1.6,54.39,5.76,12.8,19.52,13.44,2.24,0.32,5.76,8.32,0.96,0.32,1.92,2.56,0,0.96,1.92,0.32,25.6,0.96,0,0,0,2.56,3.2,7.36
22Month,0.55,7.65,9.29,21.32,0,0,1.09,0,2.19,10.39,4.92,865.9,15.31,4.92,46.47,2.73,4.92,38.27,14.76,0.55,9.84,3.28,0.55,2.19,0,6.01,2.19,2.19,1.09,0.55,0,12.57,0.55,2.19,0,1.09,0.55,0,10.93
