stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,20.43,0,4.09,0,0,0,0,0,0,0,4.09,0,4.09,16.35,28.6,49.04,0,0,0,0,20.43,4233.52,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,42.79,51.35,0,35.3,4.28,56.7,0,0,0,1.07,0,1.07,0,0,0,7.49,65.26,2.14,487.82,0,0,1.07,0,378.71,2260.47,3.21,5.35,0,95.21,0,0,2749.36,0,0,5.35,0,0,0
21Day,33.46,61.57,0,36.14,0,17.4,0,5.35,0,0,0,0,0,4.02,4.02,2.68,10.71,9.37,571.55,1.34,0,2.68,0,68.27,321.25,2.68,0,0,33.46,17.4,0,397.54,5.35,13.39,1.34,0,0,1.34
3Month,0.32,62.07,1.6,27.84,0,0,0.64,0,1.92,6.08,0,9.28,3.84,0.32,5.12,0.96,3.2,4.16,81.27,109.74,0,8.64,0.32,2.24,0.64,1.28,0,0,0,1.92,1.92,5.12,0,0,0.32,0.32,1.6,3.2
22Month,0,71.61,0,10.39,0,0,1.09,0,1.09,7.11,1.09,49.2,4.37,1.09,3.83,0.55,1.09,5.47,62.32,19.68,2.19,0.55,0,2.73,2.73,7.11,1.09,1.09,0,1.09,1.64,1.09,0,0,0,0.55,0,2.19
