stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,44.95,0,4.09,0,0,0,0,0,0,0,0,0,4.09,4.09,12.26,73.56,0,0,0,0,28.6,380.04,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,11.77,4.28,0,19.26,6.42,17.12,0,0,0,0,0,0,0,2.14,0,9.63,63.12,0,37.44,0,2.14,3.21,3.21,148.7,132.65,3.21,2.14,47.07,0,0,12.84,2.14,1.07,2.14,0,0,0
21Day,22.76,6.69,1.34,46.85,6.69,50.86,0,8.03,0,2.68,0,4.02,0,10.71,2.68,2.68,26.77,1.34,41.49,0,0,2.68,0,54.88,44.17,0,4.02,16.06,2.68,1.34,2.68,1.34,5.35,1.34,0,0,4.02
3Month,0.32,3.2,0.64,39.03,0.64,0,1.6,1.6,7.36,6.08,0,54.07,2.24,2.56,15.36,5.44,10.24,7.36,15.68,3.84,0,5.76,4.48,2.24,0.64,0.32,1.6,0.32,1.6,24.96,0.96,0.64,0,0.64,7.04,34.55,7.04
22Month,0,2.19,2.73,17.49,0,0,1.64,0.55,2.19,10.93,3.83,171.65,6.01,4.92,17.49,1.64,2.19,8.2,9.84,0,9.84,2.19,0,0,0,1.64,0,1.09,1.64,4.92,1.64,0.55,0,0,2.19,1.09,6.56
