stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,4.09,0,0,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,1.07,0,2.14,0,0,0,0,0,0,0,0,0,9.63,2.14,0,2.14,0,1.07,0,11.77,9.63,5.35,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0
21Day,9.37,1.34,13.39,119.13,0,4.02,0,0,0,1.34,0,2.68,0,28.11,26.77,8.03,123.15,29.45,9.37,0,2.68,1.34,6.69,9.37,4.02,2.68,0,0,4.02,2.68,0,2.68,0,0,2.68,0,0,0,14.72
3Month,2.24,26.56,102.38,1139.02,0.32,0,14.72,2.56,90.23,107.82,0.96,790.59,102.06,27.2,2279,83.19,167.01,227.48,30.4,5.76,3.84,12.8,188.13,7.36,0.32,57.59,4.16,0,1.28,25.6,0.64,31.04,0.96,0.32,0,0.32,35.51,35.83,206.69
22Month,3.28,125.73,189.69,820.53,1.09,0,13.12,6.01,137.76,296.29,31.71,1008.03,51.39,88.56,2908.75,41.55,114.8,403.43,95.66,0.55,68.88,21.87,26.79,10.39,1.09,84.73,5.47,3.28,2.19,9.84,0,17.49,3.83,6.01,0,0,30.07,0,279.34
