stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,2.13958228293216,0,0,0,0,0,0,0,0,0
21Day,1.33853308820331,0,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,2.67706617640661,0,0,0
3Month,0,0.319949299554195,0.639898599108391,37.1141187482867,0.319949299554195,1.59974649777098,0.639898599108391,6.39898599108391,0.639898599108391,0.319949299554195,1.27979719821678,0.639898599108391,0.959847898662586,0.639898599108391,0.319949299554195,0.319949299554195,0,0.959847898662586,0.319949299554195,0.959847898662586,3.51944229509615,0,0.319949299554195,156.135258182447,0.959847898662586
