stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,641.57,77.64,0,592.53,12.26,28.6,0,4.09,0,0,16.35,0,77.64,0,0,0,0,155.28,249.27,670.17,976.65,0,0,0,28.6,674.26,5733.23,8.17,0,0,138.94,0,0,0,0,0,0,36.78,0,0,0
72hpf,503.87,39.58,0,272.8,74.89,59.91,0,14.98,0,0,3.21,0,0,2.14,0,18.19,0,382.99,952.11,59.91,509.22,0,128.37,18.19,25.67,1217.42,1086.91,10.7,18.19,0,504.94,42.79,0,4.28,164.75,19.26,17.12,101.63,0,0,0
21Day,526.04,32.12,44.17,1268.93,20.08,215.5,0,297.15,0,5.35,25.43,0,0,105.74,13.39,230.23,200.78,119.13,583.6,168.66,997.21,1.34,0,87,12.05,491.24,512.66,12.05,25.43,0,480.53,156.61,0,18.74,111.1,18.74,65.59,48.19,1.34,0,64.25
3Month,28.8,47.35,47.99,810.11,4.48,0,17.92,24.32,2.56,89.27,117.1,1.92,0,2467.45,111.66,32.63,747.72,118.7,354.18,233.24,283.48,71.35,3.2,52.79,111.98,36.79,6.4,40.95,24.96,0,11.52,58.23,0.32,570.79,12.48,0,0,5.76,52.15,90.87,160.61
22Month,21.32,84.18,79.26,342.21,3.83,0,30.61,29.52,2.73,80.9,314.33,184.77,0,7128.38,79.26,115.89,924.39,40.45,108.24,486.52,401.79,13.12,161.81,27.88,10.39,27.88,5.47,48.65,32.8,24.6,10.93,14.21,0.55,194.06,31.71,16.95,0.55,3.83,5.47,0.55,72.16
