stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.06,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,2.14,0,0,0,0,0,4.28,0,0,0,6.42,0,1.07,2.14,181.86,0,0,0,0,0,5.35,8.56,0,0,0,1.07,0,0,0,0,0,0,0,0
21Day,4.02,2.68,0,18.74,0,6.69,0,2.68,0,68.27,0,1.34,2.68,227.55,1.34,2.68,9.37,376.13,13.39,0,0,5.35,0,8.03,4.02,0,2.68,0,6.69,6.69,0,0,6.69,5.35,0,0,42.83
3Month,0.64,1.92,0.32,22.4,0.64,0,0.32,0.32,3.2,121.9,0,15.36,5.12,7.36,7.68,1.28,5.44,326.03,5.76,1.28,0.64,1.28,1.28,0.32,0,1.28,0.96,0,0.32,0.96,3.84,0.32,0,0,1.28,3.84,132.46
22Month,0,7.11,0,16.95,0,0,2.19,0,1.64,311.05,1.09,41.55,6.56,5.47,11.48,0.55,1.64,775.7,12.03,0,1.64,2.19,0.55,2.19,0,1.09,3.83,0.55,0,1.64,0.55,1.09,1.09,0,1.09,0,154.16
