stage,Cardiomyocyte,Enterocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Muscle.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,4.08640457285017,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,2.13958228293216,0,0,0
21Day,1.33853308820331,1.33853308820331,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0
3Month,0,0,0,0,2.23964509687937,0.319949299554195,1.27979719821678,0,0,0.319949299554195,0.319949299554195,0,0,1.27979719821678,0.319949299554195,0.319949299554195
22Month,0,0.546654651197433,0.546654651197433,0.546654651197433,9.8397837215538,0.546654651197433,2.18661860478973,1.09330930239487,0,0,0,0,0,1.09330930239487,0,0
