stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0
72hpf,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0
21Day,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0
3Month,0,1.59974649777098,0,0,1.27979719821678,0,0.959847898662586,0.319949299554195,0,0.319949299554195,0,0
22Month,1.6399639535923,0.546654651197433,0,0.546654651197433,6.01320116317177,0.546654651197433,1.6399639535923,0,0.546654651197433,0.546654651197433,0,0.546654651197433
