stage,Enterocyte,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mt.rich.cell,Neural.cell,Primordial.germ.cell,T.cell
72hpf,0,0,0,0,0,0,0,0,0,2.13958228293216,0,0,2.13958228293216,0,0
21Day,0,0,1.33853308820331,0,0,0,0,0,0,2.67706617640661,0,0,1.33853308820331,0,0
22Month,1.6399639535923,2.73327325598717,0,0.546654651197433,4.9198918607769,6.01320116317177,2.18661860478973,1.09330930239487,13.1197116287384,1.09330930239487,3.2799279071846,0.546654651197433,0,2.18661860478973,1.6399639535923
