stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,232.93,32.69,0,102.16,24.52,0,0,0,0,0,0,4.09,0,0,0,0,16.35,24.52,49.04,208.41,0,0,0,32.69,433.16,1234.09,8.17,0,0,0,0,0,0,0,0,12.26,0,0,0
72hpf,38.51,7.49,0,141.21,314.52,33.16,0,0,0,1.07,0,0,0,0,2.14,0,7.49,164.75,13.91,175.45,0,1.07,37.44,10.7,2149.21,342.33,23.54,3.21,67.4,1.07,0,3.21,126.24,3.21,2.14,9.63,0,0,0
21Day,128.5,5.35,0,749.58,277.08,49.53,0,13.39,0,1.34,0,0,17.4,1.34,21.42,8.03,5.35,199.44,16.06,240.94,0,5.35,74.96,0,1023.98,124.48,49.53,8.03,61.57,64.25,0,5.35,25.43,8.03,18.74,10.71,0,0,12.05
3Month,1.6,7.68,1.92,232.6,61.11,0,0.64,0.96,6.4,6.4,0.32,0,28.16,11.84,0.32,12.8,8.96,94.39,8,25.92,6.4,0,12.48,3.2,365.38,3.52,248.6,2.24,21.12,1.6,0.32,23.68,1.28,0,0,0.96,8.64,35.83,7.68
22Month,2.73,10.39,3.28,119.72,19.68,0,0.55,0,9.84,10.93,14.21,0,186.96,2.19,2.73,9.29,0,19.13,14.76,49.2,3.83,8.75,6.56,0,224.13,2.73,206.64,4.92,5.47,1.09,0,32.8,13.12,1.64,0,0,5.47,0,4.92
