stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,8.17,143.02,4.09,0,0,0,0,0,4.09,8.17,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,1.07,0,27.81,2.14,7.49,0,0,0,0,0,0,0,0,0,72.75,527.41,2.14,14.98,0,1.07,1.07,1.07,56.7,23.54,0,0,0,7.49,0,0,0,2.14,0,0,2.14,0,0,0
21Day,4.02,1.34,10.71,187.39,4.02,24.09,0,4.02,0,0,0,2.68,0,5.35,439.04,10.71,147.24,4.02,25.43,0,0,2.68,1.34,44.17,4.02,1.34,0,0,12.05,22.76,0,1.34,2.68,2.68,5.35,0,0,0,1.34
3Month,0.96,6.08,111.02,296.27,2.24,0,11.2,0,44.15,26.24,0.32,113.58,35.51,1.6,4159.02,18.88,37.43,20.48,40.31,8.64,0,10.88,616.86,3.52,0.96,6.4,2.88,0,1.92,29.76,0.32,63.35,1.6,0.32,0,0.96,10.24,20.8,24
22Month,0.55,5.47,93.48,106.05,0,0,3.28,0,68.33,14.76,6.01,115.34,6.01,1.09,3840.25,4.37,0.55,10.93,13.67,0,4.92,3.83,44.83,1.09,0.55,2.19,5.47,0.55,1.64,4.37,0,31.71,3.28,0,0,0,0.55,0,6.01
