stage,Epithelial.cell,Epithelial.cell..Brain.,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,8.17280914570035,0,0,0
72hpf,0,0,1.06979114146608,26.744778536652,0,1.06979114146608,0
21Day,24.0935955876595,1.33853308820331,1.33853308820331,13.3853308820331,1.33853308820331,0,1.33853308820331
3Month,0.959847898662586,0,0,0,0,0,0
