stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,196.15,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,4.09,0,0,4.09,0,0,0,0,0,40.86,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,1.07,341.26,0,5.35,4.28,0,0,0,0,0,0,0,0,1.07,0,0,25.67,0,4.28,0,2.14,0,0,33.16,10.7,0,0,0,3.21,0,0,1.07,0,0,0,0,0,0
21Day,1.34,117.79,0,16.06,2.68,0,0,0,0,0,0,0,0,2.68,0,1.34,8.03,0,2.68,1.34,0,1.34,0,2.68,6.69,0,1.34,0,6.69,0,0,0,0,1.34,0,2.68,0,4.02
3Month,0.96,759.88,2.88,50.55,0,1.6,0.96,6.72,12.16,14.4,0.32,47.03,21.44,0.96,19.52,7.04,157.1,19.52,22.08,3.2,0.32,8.64,4.8,0.96,0,2.56,1.28,0,0.64,12.16,16,2.88,0,0,0.64,1462.81,12.8,17.92
22Month,0,1213.57,0.55,17.49,0,1.09,2.19,1.64,1.09,6.01,6.01,76.53,4.92,2.19,3.28,1.09,32.8,24.6,13.12,0.55,3.83,3.83,0.55,0,0.55,2.19,0.55,0.55,0,1.09,4.37,2.19,1.09,0,0,140.49,0,11.48
