stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,8.17,0,0,0,0,4.09,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,5.35,1.07,48.14,0,0,0,0,0,0,0,1.07,0,36.37,51.35,2.14,9.63,0,1.07,0,1.07,81.3,13.91,1.07,0,0,3.21,1.07,0,7.49,2.14,3.21,1.07,0,0,0
21Day,13.39,1.34,196.76,44.17,2.68,38.82,0,2.68,4.02,1.34,0,8.03,1.34,6.69,107.08,9.37,24.09,8.03,25.43,0,0,6.69,0,37.48,13.39,6.69,1.34,0,12.05,12.05,1.34,5.35,0,1.34,1.34,0,0,5.35
3Month,0.32,5.12,62.39,110.7,0,0,5.76,1.92,56.95,22.08,0,148.46,29.76,1.6,948.33,11.84,21.76,26.88,26.88,9.28,0.32,10.24,6.72,6.08,0.96,27.52,5.76,0,1.92,12.16,23.68,1.28,0,0,0.64,7.36,15.68,18.56
22Month,0,4.92,76.53,50.84,1.09,0,3.28,0,56.85,36.63,7.11,207.18,16.95,6.01,1091.67,2.73,2.73,26.24,13.12,0,7.65,7.65,0.55,1.64,1.09,22.41,3.28,0.55,0.55,3.83,9.29,2.73,2.19,0,0.55,1.64,0,6.56
