stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,12.26,53.12,69.47,20.43,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,39.58,2.14,1.07,0,3.21,0,1.07,0,0,0,6.42,0,10.7,59.91,20.33,2.14,0,0,0,0,9.63,11.77,1.07,0,0,1.07,0,0,0,0,0,0,0,0
21Day,2.68,2.68,6.69,325.26,0,10.71,0,10.71,2.68,6.69,0,2.68,4.02,61.57,34.8,8.03,113.78,151.25,9.37,0,1.34,16.06,1.34,28.11,6.69,0,0,0,5.35,10.71,2.68,2.68,0,2.68,0,0,21.42
3Month,0.32,3.2,7.36,172.13,0,0,0.32,0.96,21.76,141.42,0.32,21.12,97.26,7.04,106.54,15.68,11.52,148.46,10.24,0.96,0.32,28.8,2.56,1.28,0.32,1.92,0.64,0,0.64,4.8,25.92,0,0,0,3.2,1.92,57.59
22Month,0,1.64,9.29,79.26,0,0,3.83,1.09,24.05,359.15,3.28,38.81,51.39,21.87,145.41,1.09,4.37,422.02,2.73,0,2.19,20.23,1.09,2.19,0,3.83,0,3.28,0.55,1.09,24.6,1.64,1.09,0,0,0.55,19.13
