stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,12.26,8.17,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,7.49,40.65,2.14,0,0,0,0,0,0,0,0,0,0,4.28,10.7,0,5.35,0,0,1.07,1.07,72.75,31.02,0,1.07,1.07,0,0,0,13.91,0,1.07,9.63,0,0,0
21Day,4.02,0,0,21.42,41.49,8.03,0,1.34,0,0,0,0,1.34,5.35,4.02,2.68,1.34,14.72,1.34,20.08,0,0,2.68,2.68,21.42,17.4,0,1.34,5.35,2.68,0,0,2.68,0,4.02,24.09,0,0,5.35
3Month,0,2.24,1.92,119.98,8,0,0.64,0.64,0.64,4.16,9.92,0.32,53.11,158.37,2.24,20.48,19.52,7.36,20.16,15.04,2.88,0.32,4.8,7.36,16.32,0.96,1.92,1.92,0.96,5.12,1.28,21.44,0.64,0,0,1.28,5.44,2481.53,19.52
22Month,0,5.47,2.19,113.7,5.47,0,1.64,0,0,2.73,7.11,5.47,33.35,13.12,3.28,4.92,1.09,2.19,10.39,9.29,0.55,1.64,2.19,2.73,3.83,1.09,1.09,2.73,0,0.55,0,9.84,5.47,0.55,0,2.19,0.55,14.21,7.11
