stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,8.17,0,0,0,0,0,0,0,12.26,0,0,0,0,4.09,16.35,44.95,16.35,0,0,0,0,44.95,216.58,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,18.19,0,0,3.21,2.14,5.35,0,1.07,0,0,0,0,1.07,0,4.28,0,9.63,22.47,2.14,23.54,0,5.35,0,0,133.72,75.96,0,1.07,0,19.26,1.07,0,9.63,1.07,0,0,0,0,0
21Day,12.05,0,1.34,46.85,0,45.51,0,21.42,0,1.34,0,0,5.35,0,14.72,16.06,6.69,12.05,6.69,36.14,0,0,2.68,0,28.11,14.72,1.34,0,0,24.09,4.02,0,4.02,4.02,6.69,2.68,0,0,6.69
3Month,0.32,0.64,0.64,15.36,0.32,0,0.64,0.64,2.56,2.88,0,0,41.27,3.2,0.32,30.08,0.64,3.84,9.28,4.16,1.28,0,1.92,1.92,0.96,0.64,1.28,0,0,0.32,2.88,17.6,0.32,0,0,0,2.56,7.04,5.12
22Month,0.55,2.73,2.19,7.65,1.09,0,0.55,1.64,2.19,21.32,5.47,0,206.09,1.09,2.73,30.07,0.55,1.09,18.04,6.01,0,1.64,1.09,2.19,1.09,0,1.09,0,1.09,0.55,0,0,0,0,0,0,0.55,0,3.83
