stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,16.35,0,0,0,8.17,0,44.95,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,23.54,0,1.07,0,0,0,0,0,0,0,0,0,141.21,5.35,0,6.42,0,19.26,1.07,18.19,34.23,19.26,5.35,0,7.49,9.63,0,2.14,4.28,0,0,0
21Day,0,0,10.71,64.25,2.68,1.34,0,0,2.68,1.34,0,4.02,0,0,12.05,6.69,0,2.68,5.35,0,0,0,1.34,17.4,0,21.42,0,1.34,4.02,0,1.34,0,0,0,0
3Month,0,5.12,54.39,193.89,0,0,2.24,0.64,38.39,5.12,0.32,37.11,6.72,0.32,398.02,47.03,6.4,16.32,12.48,3.2,0.32,6.72,76.47,0.96,0.32,42.87,0.32,0.64,3.2,5.12,0.32,0,0,4.48,5.44
22Month,0,5.47,67.79,157.44,0,0,0.55,0,42.64,7.11,2.73,81.45,3.28,0.55,702.45,8.2,1.64,14.21,15.31,0,3.28,1.64,8.75,2.19,0,31.16,2.19,0,2.19,0.55,0.55,0.55,1.64,0,3.28
