stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,8.17,0,44.95,0,4.09,0,0,0,0,0,0,0,0,0,12.26,8.17,24.52,102.16,0,0,0,0,73.56,1099.24,0,0,12.26,0,0,4.09,0,0,0,0,0,0
72hpf,11.77,7.49,0,26.74,5.35,8.56,0,0,0,0,0,0,0,4.28,0,14.98,34.23,4.28,68.47,0,2.14,4.28,0,430.06,233.21,1.07,1.07,52.42,1.07,0,13.91,4.28,1.07,3.21,0,0,0
21Day,37.48,5.35,2.68,133.85,14.72,58.9,0,36.14,0,9.37,0,5.35,8.03,68.27,8.03,12.05,52.2,33.46,159.29,0,0,14.72,0,220.86,127.16,1.34,2.68,46.85,18.74,1.34,17.4,5.35,21.42,4.02,1.34,0,34.8
3Month,0.64,5.44,1.28,59.51,0.32,0,0.32,2.24,7.68,12.16,0,49.59,9.6,4.16,26.88,6.08,18.56,16.32,22.72,4.48,0,6.4,4.48,4.48,1.92,4.16,0.96,0.64,2.88,45.11,0.96,0.32,0,0.32,8.64,22.4,23.68
22Month,0,2.73,2.73,15.85,0,0,1.64,1.64,7.11,20.23,13.67,133.93,5.47,9.29,15.31,0.55,3.28,18.04,17.49,1.09,4.37,2.19,0.55,2.73,1.64,2.73,1.09,1.09,1.64,9.29,1.09,3.28,0,0,0.55,0,13.12
