stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,65.38,110.33,0,118.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.71,0,0,0,0,20.43,290.13,0,0,0,73.56,0,0,0,0,0,0,0,0,0
72hpf,48.14,77.02,0,17.12,4.28,4.28,0,6.42,0,0,0,0,0,0,13.91,0,5.35,8.56,1.07,464.29,0,0,10.7,0,47.07,23.54,0,0,0,380.85,0,0,8.56,0,0,3.21,0,0,0
21Day,95.04,49.53,1.34,9.37,0,12.05,0,36.14,0,0,0,0,4.02,0,95.04,4.02,2.68,4.02,10.71,793.75,0,1.34,45.51,0,28.11,46.85,0,2.68,0,120.47,26.77,0,1.34,5.35,5.35,5.35,1.34,0,2.68
3Month,1.28,46.71,0,7.68,0.64,0,0.96,10.88,1.28,1.6,5.12,0,5.44,3.2,24.96,2.88,0,1.6,5.76,144.3,13.76,0,14.08,1.6,1.28,0.96,0.64,0,0,6.08,1.28,0.96,0,0,0,0.64,70.39,1.28,2.56
22Month,0.55,20.77,0,4.37,0,0,1.64,8.75,0.55,0.55,3.28,1.09,15.31,1.64,44.28,0.55,0,0.55,7.65,91.84,1.64,0.55,3.28,0,1.09,0,0,0.55,0.55,3.28,0,0.55,0,0,0,0,7.65,0,2.19
