stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,12.26,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,12.26,102.16,0,0,0,4.09,12.26,331,0,0,0,16.35,0,0,0,0,0,4.09,0,0,0
72hpf,10.7,1.07,0,16.05,9.63,5.35,0,2.14,0,0,0,0,1.07,0,2.14,0,11.77,16.05,3.21,53.49,0,0,1.07,1.07,54.56,58.84,0,1.07,0,44.93,2.14,0,0,13.91,1.07,9.63,0,0,0
21Day,10.71,1.34,1.34,12.05,2.68,13.39,0,25.43,0,0,0,0,8.03,1.34,6.69,1.34,1.34,5.35,4.02,65.59,0,0,6.69,0,16.06,18.74,0,0,0,41.49,8.03,0,2.68,8.03,0,4.02,1.34,0,10.71
3Month,1.6,8.32,4.48,41.59,1.28,0,4.16,8,0.96,12.8,30.08,0,1062.55,69.11,10.88,70.71,8,19.84,55.35,107.5,28.8,0.96,16.64,29.12,5.12,2.24,9.6,5.44,0,2.56,24.96,0.64,146.54,4.16,0.64,2.56,11.52,59.19,31.67
22Month,1.09,4.37,2.73,13.67,0,0,3.83,6.01,0,2.73,22.41,13.67,671.29,26.79,12.57,59.59,1.64,1.09,35.53,47.01,1.64,8.2,6.56,1.64,3.83,1.64,9.84,3.83,2.73,1.09,1.64,0,49.2,4.37,1.64,0,1.09,0,12.57
