stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,2.67706617640661,0,6.69266544101654,0,0,0,1.33853308820331,1.33853308820331,0,0,0,1.33853308820331,0,0,0,0,0
3Month,0,0.639898599108391,3.19949299554195,17.5972114754807,0.639898599108391,0.319949299554195,25.2759946647814,1.27979719821678,5.11918879286713,10.8782761848426,0.639898599108391,117.101443636836,0.319949299554195,1.91969579732517,3.51944229509615,3.51944229509615,2.23964509687937,1.91969579732517,0,2.87954369598776,0,2.87954369598776,0.639898599108391,0.319949299554195,2.23964509687937,0.639898599108391
22Month,0,0,2.18661860478973,2.18661860478973,0,0,6.01320116317177,1.09330930239487,10.3864383727512,1.6399639535923,0.546654651197433,61.77197558531,0,0.546654651197433,1.6399639535923,0,0,0,0,0,0,0,0,0,0,0.546654651197433
