stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,7.48853799026255,1.06979114146608,0,0,0,0,0,0
21Day,0,2.67706617640661,1.33853308820331,0,0,1.33853308820331,0,0,8.03119852921984,4.01559926460992,0,0,1.33853308820331,1.33853308820331,0,0
3Month,0.319949299554195,0.959847898662586,0.959847898662586,2.55959439643356,0.639898599108391,0,0.959847898662586,0.319949299554195,0,1.27979719821678,0,0,0,0,0,0.319949299554195
22Month,0,0,7.10651046556663,20.226222094305,1.09330930239487,0,0,0,0,2.18661860478973,0.546654651197433,0.546654651197433,0,0,0.546654651197433,0
