stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,821.37,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,0,0,0,0,4.09,20.43,0,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,1251.66,4.28,0,6.42,0,3.21,0,0,0,0,0,0,0,0,0,1.07,10.7,1.07,6.42,0,0,0,1.07,26.74,18.19,0,0,0,14.98,0,0,0,7.49,0,0,0,0,0
21Day,671.94,2.68,2.68,41.49,1.34,9.37,0,0,0,0,0,9.37,1.34,4.02,1.34,69.6,9.37,2.68,34.8,0,0,6.69,0,40.16,8.03,0,0,0,13.39,9.37,0,1.34,21.42,1.34,1.34,0,0,0
3Month,663.89,45.43,1.6,52.79,0,0,1.6,0.32,1.6,20.8,155.5,24,12.16,2.24,17.6,17.28,9.92,19.2,196.45,53.43,0.32,135.02,4.16,5.76,0.32,2.88,1.28,0,10.56,3.84,13.76,3.52,0,0,0,2.88,1.92,416.57
22Month,247.63,19.13,4.37,57.95,0,0,1.64,1.09,14.76,25.15,4395.1,168.92,4.92,0.55,19.13,15.85,3.28,43.73,147.05,1.09,3.28,113.7,0,4.37,0,2.73,3.28,6.56,39.91,4.37,3.28,8.75,8.2,0,0,0.55,0,387.58
