stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,12.26,20.43,0,0,0,0,12.26,273.79,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,4.28,0,18.19,6.42,8.56,0,1.07,0,0,1.07,0,0,0,7.49,0,17.12,42.79,21.4,22.47,0,3.21,3.21,0,99.49,144.42,2.14,0,0,12.84,1.07,0,0,42.79,0,1.07,4.28,0,0,0
21Day,362.74,46.85,6.69,2117.56,44.17,159.29,0,198.1,0,1.34,52.2,1.34,33.46,45.51,212.83,29.45,48.19,750.92,390.85,1592.85,1.34,4.02,136.53,5.35,381.48,550.14,8.03,14.72,0,432.35,135.19,0,40.16,104.41,34.8,48.19,44.17,1.34,2.68,91.02
3Month,23.04,144.94,42.55,7793.01,15.04,0,37.11,50.87,8.32,310.67,786.12,3.52,791.23,1580.23,115.82,370.18,121.9,1760.36,1363.3,1441.05,664.53,5.12,88.63,71.99,41.91,16.96,49.59,27.84,0,49.91,111.34,7.68,3421.22,26.88,1.92,0,12.8,91.51,511.92,265.24
22Month,14.21,176.57,44.28,1423.49,3.28,0,35.53,52.48,7.65,126.28,1306.5,205,771.88,710.1,256.93,194.06,23.51,415.46,1311.97,1776.08,53.57,41,51.39,4.37,28.43,10.39,28.43,22.96,12.03,53.57,13.67,0,548.29,63.96,38.81,0,1.09,10.93,0.55,165.09
