stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,4.09,0,0,0,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,2.14,0,1.07,0,0,0,0,0,0,0,0,0,3.21,20.33,3.21,0,0,0,0,0,4.28,1.07,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,29.45,0,4.02,0,2.68,1.34,1.34,0,1.34,0,2.68,4.02,1.34,13.39,2.68,4.02,0,0,0,0,2.68,2.68,0,1.34,0,2.68,0,0,0,1.34,0,0,0,0
3Month,0,0.64,0.64,33.27,0.32,0,0.32,0.64,4.8,3.2,0,66.87,3.2,0.96,20.8,3.52,1.92,9.28,8.32,0.64,0,9.6,1.6,0.96,0,1.28,0,0,0,1.92,5.44,0,0,0.64,0.32,0.64,1.92
22Month,1.09,2.19,1.09,10.93,0.55,0,0.55,1.09,3.28,6.01,3.83,221.94,3.28,1.64,19.68,0.55,1.09,28.43,14.21,0.55,1.64,4.92,0,1.09,0,0.55,0.55,0.55,0,0,1.09,1.64,2.73,0,0,0,3.28
