stage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,0,4.08640457285017,0,0,0
72hpf,0,1.06979114146608,0,0,0,0
21Day,1.33853308820331,0,0,1.33853308820331,1.33853308820331,0
3Month,0,0,0,0,1.59974649777098,1.59974649777098
