stage,Epithelial.cell,Immune.progenitor.cell,Mesenchymal.cell,Nephron.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,1.06979114146608,1.06979114146608,0,0,0
21Day,0,0,0,0,1.33853308820331,0
3Month,0.319949299554195,0,0,0.319949299554195,5.75908739197552,1.59974649777098
