stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,61.3,0,0,8.17,0,0,0,53.12,4.09,106.25,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0
72hpf,2.14,0,0,14.98,1.07,2.14,0,0,0,0,0,0,9.63,0,0,19.26,26.74,11.77,2.14,19.26,0,639.74,1.07,28.88,130.51,51.35,0,2.14,0,14.98,6.42,0,0,5.35,0,0,2.14,0,0,0
21Day,28.11,2.68,13.39,104.41,0,44.17,0,8.03,0,4.02,2.68,0,1017.29,1.34,21.42,9.37,6.69,64.25,16.06,93.7,0,12.05,17.4,1.34,120.47,36.14,1.34,2.68,0,40.16,87,0,0,13.39,4.02,17.4,4.02,1.34,0,10.71
3Month,12.48,38.71,104.62,895.86,3.2,0,78.39,4.48,3.2,80.95,103.34,1.6,36046.77,134.38,10.88,402.5,84.47,129.26,92.47,150.06,29.12,25.28,95.98,42.23,26.24,4.16,20.16,39.35,0,7.68,419.45,0.32,84.15,16.64,0.96,0,1.6,64.95,148.14,100.46
22Month,16.4,42.09,42.64,538.45,1.64,0,113.16,2.19,0,30.61,90.74,28.43,41648.52,44.28,12.03,159.08,15.85,20.77,78.72,132.29,3.83,464.11,28.43,1.64,4.37,1.09,14.76,48.11,21.32,3.28,49.2,0,26.24,10.39,13.67,0,0.55,6.56,0,43.19
