stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,40.86,0,110.33,0,4.09,0,0,0,0,0,0,0,0,0,28.6,16.35,20.43,241.1,0,0,0,8.17,77.64,1732.64,0,0,0,65.38,0,0,4.09,0,0,4.09,0,0,0
72hpf,39.58,23.54,0,68.47,35.3,13.91,0,4.28,0,3.21,0,0,0,6.42,0,29.95,77.02,18.19,284.56,0,6.42,6.42,4.28,437.54,535.97,4.28,3.21,0,307.03,2.14,1.07,138,8.56,6.42,20.33,0,0,0
21Day,53.54,6.69,5.35,101.73,14.72,14.72,0,26.77,0,0,0,14.72,1.34,42.83,10.71,8.03,52.2,13.39,333.29,1.34,0,40.16,0,123.15,216.84,2.68,2.68,0,194.09,22.76,1.34,53.54,5.35,10.71,12.05,2.68,0,5.35
3Month,0,1.28,0.32,13.44,0,0,0.32,0.32,0.64,3.2,0,16.32,2.56,0.96,3.2,1.28,3.52,1.6,12.8,2.24,0,1.28,1.6,0.96,0.32,1.6,0.96,0,1.6,0.64,18.24,0.64,0,0,1.6,3.2,13.76,2.88
22Month,0,8.75,1.09,42.09,0.55,0,2.19,1.09,3.83,12.57,3.83,151.97,9.29,12.03,27.33,0,4.37,19.68,45.37,2.73,5.47,3.83,0.55,3.28,1.64,5.47,2.19,1.09,3.83,0.55,53.57,7.65,3.28,0,2.73,0.55,1.64,6.56
