stage,Epithelial.cell,Granulocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Primordial.germ.cell
72hpf,0,0,0,0,1.06979114146608,0
21Day,1.33853308820331,0,0,0,0,0
3Month,0,0,0,0.319949299554195,0,0.319949299554195
22Month,0,0.546654651197433,0.546654651197433,0,0,0
