stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,44.95,0,302.39,16.35,16.35,0,0,0,0,4.09,0,0,0,4.09,0,53.12,110.33,220.67,755.98,0,0,0,4.09,228.84,7073.57,4.09,0,0,106.25,0,0,0,0,0,28.6,0,0,0
72hpf,54.56,35.3,0,116.61,26.74,33.16,0,17.12,0,0,0,0,2.14,0,29.95,0,64.19,109.12,22.47,322.01,0,17.12,10.7,3.21,584.11,1491.29,4.28,0,0,161.54,14.98,1.07,57.77,1.07,1.07,17.12,0,0,0
21Day,108.42,10.71,10.71,313.22,8.03,396.21,0,244.95,0,1.34,8.03,1.34,6.69,6.69,143.22,2.68,25.43,50.86,48.19,326.6,0,1.34,26.77,0,145.9,443.05,8.03,5.35,0,72.28,30.79,14.72,37.48,4.02,16.06,8.03,0,0,17.4
3Month,0.64,3.52,11.84,140.46,1.92,0,2.24,4.48,0.32,15.68,17.28,0.32,186.85,14.4,9.92,32.95,7.04,33.59,36.15,24,3.84,0.96,14.08,7.04,3.2,2.88,3.84,2.24,0,0.64,11.2,557.35,2.24,0,0,0.32,10.56,403.46,25.28
22Month,0,11.48,6.56,86.92,1.09,0,8.2,3.83,0,13.12,32.8,9.29,550.48,6.56,20.77,56.31,5.47,9.84,52.48,22.41,0.55,21.32,6.56,0,1.09,1.09,3.83,6.56,1.09,2.73,1.64,114.25,1.64,0.55,0,0.55,1.09,1.09,12.57
