stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,24.52,0,0,0,0,0,0,0,8.17,0,0,0,0,0,16.35,24.52,12.26,0,0,0,0,12.26,126.68,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,4.28,1.07,1.07,0,0,0,0,0,0,0,0,0,0,5.35,7.49,1.07,5.35,0,0,0,0,33.16,8.56,0,0,0,3.21,0,0,5.35,1.07,0,0,0
21Day,2.68,0,0,16.06,0,5.35,0,4.02,0,0,0,0,1.34,1.34,5.35,1.34,0,2.68,0,8.03,0,0,0,0,5.35,5.35,0,0,0,2.68,4.02,0,2.68,0,0,0,1.34
3Month,0.64,2.56,0,22.4,0,0,0.32,1.92,4.16,11.84,0,0,42.55,9.28,0.96,19.2,3.2,10.24,11.2,10.56,1.6,0,4.48,1.28,1.6,0.32,0.96,0.64,0,0.96,3.52,21.76,0.64,0,2.24,15.36,8
22Month,0.55,2.19,0.55,5.47,0.55,0,0,0,2.19,12.03,2.19,0,43.73,2.19,3.28,13.67,0.55,4.37,15.31,5.47,1.09,1.64,2.19,0,0.55,0,1.64,1.64,0.55,0.55,0.55,4.37,0.55,0,1.64,0,3.83
