stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,36.78,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,61.3,0,0,0,0,8.17,77.64,0,0,12.26,0,0,0,0,4.09,0,0,0
72hpf,8.56,5.35,0,11.77,6.42,0,0,0,0,0,0,0,0,0,0,0,0,9.63,2.14,142.28,0,0,3.21,0,11.77,11.77,0,0,242.84,0,0,0,0,1.07,0,0,0
21Day,10.71,6.69,0,10.71,0,4.02,0,1.34,0,0,0,0,0,0,0,1.34,0,1.34,1.34,283.77,0,0,44.17,0,8.03,8.03,0,0,139.21,9.37,0,0,4.02,0,0,1.34,0
3Month,0.64,8.96,0,7.36,0,0,0,0,0.64,1.6,8.64,0,4.8,0.96,0.32,2.56,0.32,3.2,3.52,172.77,84.79,0,5.44,1.28,0.96,0.32,0.96,0.32,8.96,0.32,2.24,0.96,0,0.32,1.6,0.64,1.28
22Month,1.09,54.12,0.55,3.28,0,0,0.55,0,0,0.55,3.83,3.83,262.39,2.19,1.09,3.28,0,0,3.28,157.98,6.56,4.92,2.73,0,0,0,2.19,1.09,1.64,0.55,1.64,0,0,0,0,0,0
