stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0
3Month,0,0,0,0.319949299554195,0.639898599108391,0,0.639898599108391,0.319949299554195,0.319949299554195,0,0.959847898662586,0.639898599108391,0,0,0,0.319949299554195,0,0,0.639898599108391,16.317414277264,3.83939159465034,0.639898599108391
22Month,0.546654651197433,0.546654651197433,2.18661860478973,0,0.546654651197433,0.546654651197433,10.9330930239487,2.18661860478973,0,0.546654651197433,0.546654651197433,0.546654651197433,0.546654651197433,1.09330930239487,1.09330930239487,0,0,0,0,1.09330930239487,0,0
