stage,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,4.08640457285017
72hpf,0,0,0,6.41874684879647,0
22Month,2.18661860478973,0.546654651197433,0.546654651197433,0,0
