stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,85.81,192.06,0,441.33,12.26,4.09,0,4.09,0,0,4.09,0,8.17,0,0,0,0,49.04,196.15,715.12,445.42,0,0,0,12.26,486.28,2431.41,8.17,0,0,69.47,0,0,0,0,0,0,32.69,0,0,0
72hpf,194.7,258.89,0,576.62,190.42,140.14,0,9.63,0,1.07,17.12,0,2.14,2.14,0,31.02,1.07,269.59,960.67,162.61,787.37,0,98.42,20.33,24.61,3204.02,1359.7,25.67,43.86,0,971.37,12.84,0,0,212.89,31.02,17.12,119.82,0,0,2.14
21Day,373.45,136.53,9.37,1981.03,116.45,437.7,0,204.8,0,5.35,60.23,4.02,0,73.62,73.62,631.79,38.82,89.68,1428.21,483.21,1760.17,0,6.69,243.61,6.69,1006.58,580.92,26.77,21.42,0,919.57,132.51,0,8.03,66.93,30.79,108.42,74.96,5.35,0,382.82
3Month,22.72,376.58,96.3,2577.83,38.39,0,56.31,65.27,22.4,358.02,1406.5,8,0,6141.75,1911.38,313.55,694.29,162.21,795.07,1641.66,1828.19,483.12,8.64,214.37,248.28,133.1,35.83,200.29,67.83,0,139.18,137.9,7.04,982.88,34.55,2.88,0.64,53.75,290.83,338.19,1588.23
22Month,15.85,634.67,118.62,1338.21,22.96,0,74.89,74.89,9.84,184.22,2646.9,652.16,0,19523.22,660.91,413.27,899.79,44.28,189.14,2031.37,1960.85,54.12,286.45,139.4,16.4,100.58,37.17,239.98,98.4,31.71,57.95,35.53,0,320.89,156.34,39.36,0,28.97,50.29,3.28,535.17
