stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,20.43,0,0,0,0,0,0,0,0,0,0,0,8.17,20.43,4.09,16.35,0,0,0,0,8.17,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,6.42,0,4.28,0,0,0,0,0,0,0,0,0,4.28,6.42,1.07,9.63,0,0,0,0,555.22,26.74,0,2.14,0,8.56,0,0,5.35,0,1.07,1.07,0,0,0
21Day,12.05,2.68,0,9.37,1.34,13.39,0,1.34,0,1.34,0,0,1.34,2.68,4.02,0,14.72,2.68,32.12,0,0,5.35,0,426.99,21.42,4.02,8.03,0,12.05,17.4,0,12.05,2.68,6.69,1.34,0,0,2.68
3Month,0,0.96,0,13.44,0.32,0,0.32,0.32,1.6,2.56,0,16,2.88,0,4.8,0.96,4.8,3.2,13.76,2.88,0,3.2,0.32,4.48,0,3.84,0.32,0,1.28,0.96,10.88,0.32,0,0,0.96,0.64,2.56,1.92
22Month,0.55,1.64,0.55,17.49,0.55,0,0.55,0,5.47,4.92,5.47,90.2,3.28,1.64,9.29,1.09,1.64,7.65,28.43,0,4.37,3.28,0.55,5.47,0.55,13.67,1.64,0.55,0,0.55,12.03,8.2,1.09,0,0.55,1.09,0,1.09
