stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,32.69,0,12.26,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,0,4.09,85.81,0,0,0,0,28.6,392.29,8.17,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,23.54,36.37,0,5.35,1.07,8.56,0,1.07,0,0,1.07,0,0,0,1.07,0,3.21,27.81,3.21,81.3,0,1.07,2.14,3.21,803.41,166.89,2.14,4.28,77.02,0,0,49.21,6.42,2.14,11.77,0,0,0
21Day,14.72,16.06,1.34,24.09,1.34,12.05,0,2.68,0,0,0,0,1.34,0,9.37,0,1.34,9.37,6.69,84.33,0,0,13.39,0,215.5,53.54,0,2.68,30.79,4.02,1.34,10.71,2.68,5.35,9.37,0,0,1.34
3Month,1.6,32.63,1.92,36.15,0,0,0.32,0,0.64,2.56,3.52,0.64,54.07,3.2,0.64,21.44,3.84,14.4,6.4,40.31,7.36,0.32,3.52,3.52,6.72,1.6,4.8,4.8,2.56,3.2,211.49,1.92,0,0,1.28,14.4,15.68,3.84
22Month,1.09,50.29,0.55,20.23,0,0,1.64,0,0,3.28,2.73,24.6,248.73,3.28,5.47,32.8,1.09,4.92,8.2,41.55,0.55,2.73,0.55,1.09,7.65,0.55,7.65,8.75,0.55,0.55,44.83,7.11,8.2,0,0,3.28,0,3.28
