stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,12.26,0,4.09,0,0,4.09,69.47,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,11.77,9.63,0,12.84,2.14,13.91,0,0,0,0,0,0,0,0,0,4.28,28.88,1.07,43.86,0,0,1.07,0,72.75,60.98,1.07,0,33.16,0,0,3.21,0,0,5.35,0,0,0
21Day,25.43,4.02,9.37,111.1,1.34,20.08,0,9.37,0,1.34,0,10.71,0,8.03,10.71,5.35,37.48,2.68,112.44,0,0,6.69,0,37.48,24.09,2.68,0,45.51,8.03,0,12.05,4.02,4.02,5.35,0,0,2.68
3Month,0,1.28,0,8,0,0,0.32,0,0.32,0.96,0,20.48,0.96,0,4.48,0.64,7.04,1.28,2.88,0.96,0.64,0,0.64,0.32,0.32,0.64,0.32,0,0.96,1.28,0,0,0,0,1.28,1.6,1.28
22Month,0.55,3.83,7.11,16.95,0,0,0.55,1.64,5.47,4.92,9.29,108.78,1.64,2.19,23.51,0,3.83,6.01,10.93,0,42.64,2.19,0,1.09,0.55,1.64,0,0.55,0,0.55,2.19,0,0,0,1.64,0,0.55
