stage,Hepatocyte,Immune.progenitor.cell,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0,0
72hpf,0,0,0,0,1.06979114146608,1.06979114146608,0,0,0
21Day,0,2.67706617640661,0,1.33853308820331,0,0,0,1.33853308820331,2.67706617640661
3Month,0,0,0.319949299554195,0,0,0,0,0,1.59974649777098
22Month,1.09330930239487,0,0,0,0,0,0,0,0
