stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,8.17,0,0,0,0,0,73.56,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,4.28,1.07,0,3.21,2.14,0,0,0,0,0,0,0,0,0,2.14,2.14,0,4.28,0,0,0,0,11.77,13.91,0,0,0,1.07,0,2.14,0,2.14,0,0,0,0
21Day,10.71,0,0,10.71,8.03,0,2.68,0,0,0,0,0,6.69,1.34,2.68,9.37,2.68,8.03,0,0,1.34,0,4.02,4.02,0,1.34,9.37,5.35,0,2.68,1.34,0,1.34,0,0,1.34
3Month,0,1.6,0.96,20.48,0,0.96,2.24,2.88,5.12,0,59.51,3.84,0.64,16.32,1.6,7.04,3.52,5.76,0.64,0.32,1.92,1.28,1.28,0,0,0.96,0.32,0.64,22.08,0.32,0,0,0,5.44,1.6,6.72
22Month,0,4.37,2.19,7.65,0,1.09,1.09,1.09,6.01,4.92,129.01,6.01,3.28,16.4,1.09,1.09,8.2,7.65,0,3.83,3.28,0,0.55,1.64,0.55,2.19,0,1.09,2.19,1.09,1.09,0,0.55,0.55,0,3.83
