stage,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cone.cell
24hpf,0,0,0,4.08640457285017,0,0,0,0,0,0,0
72hpf,0,0,1.06979114146608,0,1.06979114146608,3.20937342439823,2.13958228293216,1.06979114146608,0,0,0
21Day,1.33853308820331,0,0,0,1.33853308820331,0,0,0,0,1.33853308820331,1.33853308820331
3Month,0.319949299554195,0.319949299554195,0,0,0,0,0,0,0.319949299554195,0,0
