stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,4.28,2.14,1.07,0,0,0,0,0,0,0,0,0,0,0,27.81,114.47,0,0,0,104.84,3.21,0,0,3.21,0,0,0,9.63,5.35,1.07,0,0,0
21Day,10.71,0,0,18.74,0,12.05,0,1.34,0,2.68,0,1.34,0,5.35,2.68,0,4.02,29.45,441.72,0,0,2.68,274.4,2.68,2.68,1.34,9.37,10.71,0,2.68,17.4,18.74,2.68,0,0,2.68
3Month,0.96,0.96,0,15.04,0,0,0.32,0.64,0.32,4.48,0,18.88,3.2,0.32,48.63,1.92,2.88,176.61,98.22,1.92,0,5.76,5.76,0.32,0.32,0,0.32,2.88,4.48,0.96,0.64,0,0,0.64,1.28,2.24
22Month,1.09,1.09,0.55,12.57,0,0,0.55,0,0.55,4.92,56.85,54.12,1.64,0.55,8.2,0.55,1.64,94.57,7.11,0,0.55,6.01,8.75,0,1.64,1.64,0,1.64,8.75,2.73,2.73,0,0,0,0,0.55
