stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,24.52,0,0,0,4.09,0,0,0,0,0,0,0,0,0,8.17,28.6,61.3,0,0,0,4.09,20.43,269.7,0,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,3.21,1.07,0,9.63,1.07,6.42,0,1.07,0,0,0,0,0,0,1.07,0,4.28,21.4,1.07,23.54,0,1.07,1.07,0,87.72,56.7,0,1.07,0,16.05,1.07,0,9.63,0,1.07,0,0,0
21Day,6.69,0,1.34,33.46,0,16.06,0,12.05,0,0,0,0,0,0,9.37,1.34,2.68,5.35,2.68,25.43,0,0,4.02,0,30.79,26.77,0,0,0,8.03,2.68,0,1.34,4.02,2.68,0,0,8.03
3Month,0.96,7.04,2.56,55.99,0.64,0,3.2,1.28,0.32,9.6,12.48,0,53.11,12.48,5.76,30.72,4.8,12.48,14.72,19.2,3.84,0.32,3.52,1.6,3.52,0.96,1.92,2.88,0,0,2.56,58.87,2.24,0,0.96,5.44,13.76,13.44
22Month,0,6.01,3.28,26.79,0.55,0,0.55,0.55,0,2.73,22.96,9.84,161.26,14.21,12.57,37.72,2.73,3.28,19.13,15.85,0,5.47,3.28,0,0,0,2.19,2.73,8.75,1.64,0,17.49,1.64,2.73,1.09,2.19,0,8.75
