stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,2.14,1.07,0,0,0,0,0,1.07,0,0,0,0,0,0,3.21,0,0,0,0,21.4,8.56,0,0,0,2.14,0,0,0,0,0,0,0,0
21Day,1.34,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,4.02,0,0,0,0,1.34,2.68,0,1.34,0,1.34,1.34,0,0,0,0,0,0,0
3Month,0.64,3.52,0.96,333.07,0,0,9.28,0,2.88,142.38,0,13.76,12.16,10.88,15.36,1.92,21.76,264.92,10.24,0.32,0.32,1.28,1.28,1.6,0.32,0.32,0.32,0,0,6.4,6.4,0.32,0,0.32,0.96,2.56,158.69
22Month,0,3.28,0,62.87,0,0,0,0,4.37,228.5,1.09,11.48,1.09,6.56,3.28,0.55,13.12,72.71,1.09,0,1.64,0,0,0.55,0,0,0,1.09,0,0,0,0.55,2.19,0,0,0,7.11
