stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,20.43,0,28.6,0,0,0,0,0,0,0,4.09,0,0,0,0,0,16.35,20.43,77.64,0,0,0,0,40.86,563.92,0,0,0,32.69,0,0,0,0,0,0,0,0
72hpf,9.63,6.42,0,6.42,2.14,3.21,0,0,0,0,0,0,0,0,0,0,10.7,17.12,0,54.56,0,1.07,1.07,0,51.35,129.44,0,0,0,27.81,1.07,0,9.63,1.07,0,0,0,0
21Day,16.06,4.02,1.34,33.46,0,57.56,0,32.12,0,1.34,0,0,1.34,0,13.39,0,6.69,5.35,6.69,52.2,0,0,5.35,0,32.12,61.57,0,0,0,21.42,8.03,0,6.69,4.02,2.68,0,0,14.72
3Month,0.32,7.36,0.64,48.63,0,0,1.28,4.16,7.36,23.36,0,0,40.95,18.24,3.84,19.84,7.36,12.48,23.36,21.12,2.56,0,5.12,8,4.16,2.24,1.92,0.96,0,1.6,1.28,18.88,1.28,0,0.32,13.12,196.45,27.2
22Month,0.55,4.37,1.64,16.4,0.55,0,0.55,1.09,2.19,43.73,10.93,0,91.29,10.93,8.75,19.13,2.19,0.55,21.32,12.03,0,1.09,3.28,1.09,0,1.64,3.83,1.09,2.19,0,0,4.37,1.09,0,0,0.55,0,3.28
