stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,32.69,0,8.17,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,0,0,8.17,0,0,0,0,0,69.47,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,12.84,156.19,0,22.47,4.28,12.84,0,1.07,0,0,1.07,0,12.84,0,0,11.77,1577.94,25.67,6.42,31.02,0,469.64,0,0,97.35,84.51,4.28,0,0,28.88,7.49,0,0,3.21,1.07,0,2.14,0,0,1.07
21Day,41.49,61.57,22.76,120.47,2.68,73.62,0,17.4,0,2.68,2.68,0,1389.4,1.34,30.79,148.58,14.72,92.36,22.76,155.27,0,16.06,24.09,2.68,165.98,72.28,36.14,4.02,0,45.51,104.41,0,1.34,13.39,8.03,25.43,4.02,2.68,0,17.4
3Month,10.56,395.14,139.5,477.04,4.16,0,101.1,6.72,0.32,93.75,143.66,4.16,45632.45,168.61,9.28,1219.65,106.86,167.65,113.58,176.93,38.07,42.23,98.54,145.58,28.16,9.92,119.02,51.19,0,7.04,604.38,0.96,99.5,17.28,0.96,0.32,19.2,93.43,64.63,133.74
22Month,16.95,665.28,56.31,147.6,2.19,0,85.82,2.73,1.09,41.55,120.26,25.69,45142.74,42.09,11.48,970.86,9.29,20.77,87.46,150.88,6.56,579.45,29.52,1.64,10.93,4.37,95.66,38.81,26.24,4.37,47.56,0,28.43,18.04,22.41,0,10.39,7.11,0.55,69.43
